Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488413976,1.34,16,0.00,13764.00,0.00,125.00
1488413977,1.32,16,0.01,13624.00,0.00,128.00
1488413978,1.30,16,0.01,14068.00,0.00,133.00
1488413979,1.32,16,0.01,14268.00,0.00,135.00
1488413980,1.34,16,0.01,14940.00,0.00,142.00
1488413981,1.32,16,0.01,12748.00,0.00,126.00
1488413982,1.30,16,0.01,14484.00,0.00,136.00
1488413983,1.25,16,0.01,13928.00,0.00,130.00
1488413984,1.32,16,0.01,14044.00,0.00,134.00
1488413985,1.30,16,0.01,15272.00,0.00,149.00
1488413986,1.34,16,0.01,14536.00,0.00,131.00
1488413987,1.30,16,0.01,13660.00,0.00,135.00
1488413988,1.32,16,0.01,14064.00,0.00,134.00
1488413989,1.34,16,0.01,14148.00,0.00,133.00
1488413990,1.34,16,0.02,13904.00,0.00,132.00
1488413991,1.30,16,0.02,12548.00,0.00,120.00
1488413992,1.25,17,0.02,13224.00,0.00,124.00
1488413993,1.30,16,0.02,14528.00,0.00,132.00
1488413994,1.23,16,0.02,13192.00,0.00,123.00
1488413995,1.27,16,0.02,14160.00,0.00,133.00
1488413996,1.32,16,0.02,15480.00,0.00,152.00
1488413997,1.32,16,0.02,14308.00,0.00,138.00
1488413998,1.32,16,0.02,13624.00,0.00,125.00
1488413999,1.23,16,0.02,13828.00,0.00,135.00
1488414000,1.41,16,0.02,13200.00,0.00,128.00
1488414001,1.05,16,0.02,9852.00,0.00,83.00
1488414002,1.18,16,0.02,12368.00,0.00,107.00
1488414003,1.34,16,0.02,12596.00,0.00,122.00
1488414004,1.32,16,0.02,13248.00,0.00,130.00
1488414005,1.27,16,0.03,13780.00,0.00,127.00
1488414006,1.27,16,0.03,13132.00,0.00,127.00
1488414007,1.32,16,0.03,13580.00,0.00,129.00
1488414008,1.16,16,0.03,12204.00,0.00,116.00
1488414009,1.27,16,0.03,13428.00,0.00,128.00
1488414010,1.27,16,0.03,14544.00,0.00,132.00
1488414011,1.25,16,0.03,13916.00,0.00,138.00
1488414012,1.34,16,0.03,14628.00,0.00,141.00
1488414013,1.30,16,0.03,12432.00,0.00,114.00
1488414014,1.32,17,0.03,14684.00,0.00,138.00
1488414015,1.34,16,0.03,15316.00,0.00,145.00
1488414016,1.39,16,0.03,13832.00,0.00,132.00
1488414017,1.25,16,0.03,14236.00,0.00,139.00
1488414018,1.30,16,0.03,14484.00,0.00,136.00
1488414019,1.39,16,0.04,15084.00,0.00,144.00
1488414020,1.30,16,0.04,14320.00,0.00,134.00
1488414021,1.20,16,0.04,13492.00,0.00,125.00
1488414022,1.34,16,0.04,15156.00,0.00,142.00
1488414023,1.23,16,0.04,13720.00,0.00,136.00
1488414024,1.32,16,0.04,13424.00,0.00,119.00
1488414025,0.82,17,0.08,8388.00,0.00,77.00
1488414026,1.52,16,0.20,68.00,28.00,1.00
1488414027,1.95,16,0.20,108.00,0.00,0.00
1488414028,1.95,16,0.21,108.00,0.00,0.00
1488414029,1.93,16,0.21,108.00,0.00,4.00
1488414030,1.86,16,0.21,104.00,0.00,0.00
1488414031,1.93,16,0.21,108.00,0.00,5.00
1488414032,1.93,16,0.22,108.00,0.00,0.00
1488414033,1.89,16,0.22,108.00,0.00,1.00
1488414034,1.89,16,0.22,108.00,0.00,0.00
1488414035,2.00,16,0.22,106.93,0.00,0.00
1488414036,1.86,16,0.22,108.00,0.00,1.00
1488414037,1.98,16,0.23,112.00,0.00,0.00
1488414038,1.98,16,0.23,112.00,0.00,4.00
1488414039,1.89,16,0.23,104.00,0.00,0.00
1488414040,1.93,16,0.23,108.00,0.00,0.00
1488414041,1.93,16,0.23,108.00,0.00,2.00
1488414042,1.95,16,0.24,104.00,0.00,1.00
1488414043,1.84,16,0.24,104.00,0.00,1.00
1488414044,1.89,16,0.24,104.00,0.00,0.00
1488414045,1.98,16,0.24,108.00,0.00,0.00
1488414046,1.95,16,0.24,112.00,0.00,0.00
1488414047,1.91,16,0.25,104.00,0.00,0.00
1488414048,1.91,16,0.25,108.00,0.00,0.00
1488414049,1.95,16,0.25,108.00,0.00,0.00
1488414050,2.00,16,0.25,108.00,0.00,0.00
1488414051,1.91,16,0.25,108.00,0.00,0.00
1488414052,1.95,16,0.26,108.00,0.00,0.00
1488414053,1.91,16,0.26,108.00,0.00,1.00
1488414054,1.98,16,0.26,108.00,0.00,0.00
1488414055,1.93,16,0.26,104.00,0.00,0.00
1488414056,1.93,16,0.26,108.00,0.00,0.00
1488414057,1.95,16,0.27,108.00,0.00,0.00
1488414058,1.93,16,0.27,108.00,0.00,0.00
1488414059,1.91,16,0.27,108.00,0.00,1.00
1488414060,1.98,16,0.27,108.00,0.00,0.00
1488414061,1.93,16,0.27,108.00,0.00,0.00
1488414062,1.95,16,0.28,112.00,0.00,0.00
1488414063,1.93,16,0.28,104.00,0.00,0.00
1488414064,2.27,16,0.28,0.00,2152.00,0.00
1488414065,2.27,16,0.28,0.00,3784.00,36.00
1488414066,2.27,16,0.28,0.00,4316.00,5.00
1488414067,2.30,16,0.28,0.00,0.00,0.00
1488414068,2.27,16,0.28,0.00,1100.00,0.00
1488414069,1.00,16,0.28,0.00,1408.00,0.00
1488414070,2.12,17,0.28,0.00,2744.00,15.00
1488414071,2.30,17,0.28,0.00,4156.00,8.00
1488414072,2.25,17,0.28,0.00,1096.00,1.00
1488414073,2.29,17,0.28,0.00,0.00,1.00
1488414074,2.25,16,0.28,0.00,1296.00,4.00
1488414075,2.27,16,0.28,0.00,3344.00,35.00
1488414076,2.27,16,0.28,0.00,4164.00,1.00
1488414077,2.27,16,0.28,896.00,1640.00,7.00
1488414078,2.27,16,0.28,5632.00,1096.00,32.00
1488414079,2.27,16,0.28,0.00,3472.00,38.00
1488414080,2.30,16,0.28,0.00,4160.00,9.00
1488414081,2.25,16,0.28,3712.00,1616.00,23.00
1488414082,2.27,16,0.28,9600.00,0.00,40.00
1488414083,2.27,16,0.28,5632.00,2084.00,17.00
1488414084,2.27,16,0.28,0.00,3740.00,35.00
1488414085,2.27,16,0.28,128.00,4476.00,4.00
1488414086,2.27,16,0.28,14336.00,0.00,37.00
1488414087,2.27,16,0.28,15616.00,196.00,26.00
1488414088,2.27,16,0.28,0.00,3428.00,35.00
1488414089,2.27,16,0.28,0.00,4276.00,10.00
1488414090,2.27,16,0.28,8064.00,2460.00,20.00
1488414091,2.27,16,0.28,18560.00,0.00,19.00
1488414092,2.30,16,0.28,8960.00,2128.00,5.00
1488414093,2.25,16,0.28,0.00,3684.00,32.00
1488414094,2.30,16,0.28,1152.00,4360.00,5.00
1488414095,2.25,16,0.28,13952.00,0.00,27.00
1488414096,2.27,16,0.28,8704.00,864.00,39.00
1488414097,2.27,16,0.28,0.00,3560.00,29.00
1488414098,2.27,16,0.28,0.00,4252.00,4.00
1488414099,2.27,16,0.28,5888.00,2128.00,24.00
1488414100,2.27,16,0.28,5120.00,0.00,39.00
1488414101,2.27,16,0.28,768.00,2112.00,8.00
1488414102,2.27,16,0.28,0.00,3900.00,34.00
1488414103,2.27,16,0.28,0.00,4472.00,3.00
1488414104,2.27,16,0.28,1536.00,204.00,10.00
1488414105,2.27,16,0.28,256.00,224.00,20.00
1488414106,2.27,16,0.28,0.00,3764.00,34.00
1488414107,2.27,16,0.28,0.00,4320.00,6.00
1488414108,2.27,16,0.28,512.00,2704.00,3.00
1488414109,2.27,16,0.28,640.00,0.00,6.00
1488414110,2.27,16,0.28,256.00,2104.00,5.00
1488414111,2.27,16,0.28,0.00,3768.00,33.00
1488414112,2.27,16,0.28,128.00,4444.00,7.00
1488414113,2.25,16,0.28,896.00,0.00,7.00
1488414114,2.30,16,0.28,768.00,724.00,6.00
1488414115,2.27,16,0.28,0.00,3320.00,48.00
1488414116,2.27,16,0.28,0.00,4144.00,9.00
1488414117,2.25,16,0.28,2304.00,2008.00,13.00
1488414118,2.27,16,0.28,4736.00,0.00,28.00
1488414119,2.27,16,0.28,1536.00,2424.00,8.00
1488414120,2.30,16,0.28,0.00,3916.00,39.00
1488414121,2.25,16,0.28,512.00,4220.00,8.00
1488414122,2.27,16,0.28,3712.00,0.00,25.00
1488414123,2.27,16,0.28,4224.00,984.00,25.00
1488414124,2.27,16,0.28,0.00,3424.00,35.00
1488414125,2.27,16,0.28,0.00,4148.00,8.00
1488414126,2.27,16,0.28,3328.00,1876.00,21.00
1488414127,2.27,16,0.28,6144.00,0.00,38.00
1488414128,2.27,16,0.28,4736.00,2532.00,14.00
1488414129,2.25,16,0.28,0.00,3924.00,41.00
1488414130,2.30,16,0.28,896.00,4144.00,16.00
1488414131,2.25,16,0.28,11648.00,0.00,34.00
1488414132,2.30,16,0.28,9216.00,916.00,40.00
1488414133,2.27,16,0.28,0.00,3624.00,30.00
1488414134,2.25,16,0.28,0.00,4284.00,2.00
1488414135,2.30,16,0.28,8832.00,1952.00,30.00
1488414136,2.27,16,0.28,9984.00,0.00,38.00
1488414137,2.27,16,0.28,3072.00,2608.00,12.00
1488414138,2.27,16,0.28,0.00,3792.00,37.00
1488414139,2.25,16,0.28,2304.00,3948.00,13.00
1488414140,2.30,16,0.28,9600.00,0.00,54.00
1488414141,2.27,16,0.28,6016.00,1172.00,33.00
1488414142,2.27,16,0.28,0.00,3684.00,34.00
1488414143,2.27,16,0.28,0.00,4276.00,1.00
1488414144,2.27,16,0.28,4480.00,1484.00,22.00
1488414145,2.25,16,0.28,5888.00,0.00,39.00
1488414146,2.27,16,0.28,1664.00,2980.00,9.00
1488414147,2.30,16,0.28,0.00,3748.00,37.00
1488414148,2.27,16,0.28,2304.00,3360.00,17.00
1488414149,2.27,16,0.28,3200.00,0.00,20.00
1488414150,2.27,16,0.28,2688.00,1428.00,16.00
1488414151,2.25,16,0.28,0.00,3764.00,41.00
1488414152,2.27,16,0.28,0.00,4212.00,6.00
1488414153,2.30,16,0.28,3456.00,928.00,23.00
1488414154,2.25,16,0.28,1792.00,0.00,13.00
1488414155,2.27,16,0.28,128.00,3400.00,17.00
1488414156,2.30,16,0.28,0.00,4188.00,16.00
1488414157,2.25,16,0.28,896.00,3080.00,5.00
1488414158,2.30,16,0.28,1536.00,0.00,12.00
1488414159,2.25,16,0.28,1152.00,1684.00,9.00
1488414160,2.27,16,0.28,0.00,3808.00,34.00
1488414161,2.27,16,0.28,0.00,4340.00,11.00
1488414162,2.27,16,0.28,1024.00,520.00,9.00
1488414163,2.27,16,0.28,1024.00,0.00,7.00
1488414164,2.27,16,0.28,0.00,3412.00,23.00
1488414165,2.27,16,0.28,0.00,4200.00,17.00
1488414166,2.27,16,0.28,384.00,2876.00,8.00
1488414167,2.27,16,0.28,640.00,0.00,6.00
1488414168,2.27,16,0.28,256.00,2160.00,4.00
1488414169,2.27,16,0.28,0.00,3980.00,33.00
1488414170,2.27,16,0.28,0.00,4200.00,5.00
1488414171,2.27,16,0.28,512.00,0.00,11.00
1488414172,2.27,16,0.28,384.00,816.00,4.00
1488414173,2.27,16,0.28,0.00,3440.00,34.00
1488414174,2.27,16,0.28,0.00,4248.00,7.00
1488414175,2.27,16,0.28,0.00,2076.00,1.00
1488414176,2.27,16,0.28,384.00,0.00,14.00
1488414177,2.27,16,0.28,0.00,2628.00,5.00
