Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488416016,1.09,30,0.00,3384.00,0.00,29.00
1488416017,1.39,34,0.00,859.41,0.00,5.94
1488416018,1.32,32,0.00,424.00,0.00,2.00
1488416019,1.25,33,0.01,440.00,0.00,4.00
1488416020,1.25,41,0.01,2068.00,0.00,16.00
1488416021,1.23,23,0.01,2088.00,0.00,14.00
1488416022,1.18,26,0.01,2556.00,0.00,22.00
1488416023,1.30,28,0.01,580.00,0.00,6.00
1488416024,1.20,28,0.01,692.00,0.00,6.00
1488416025,1.48,35,0.01,548.00,0.00,10.00
1488416026,1.20,35,0.01,2268.00,0.00,22.00
1488416027,1.21,37,0.01,3008.00,0.00,27.00
1488416028,1.30,26,0.01,748.00,0.00,8.00
1488416029,1.18,27,0.01,380.00,0.00,2.00
1488416030,1.18,34,0.01,184.00,0.00,3.00
1488416031,1.32,22,0.01,4476.00,0.00,35.00
1488416032,1.36,24,0.02,1492.00,0.00,16.00
1488416033,1.16,25,0.01,676.00,0.00,7.00
1488416034,1.21,26,0.02,1356.00,0.00,10.00
1488416035,1.32,29,0.02,1192.00,0.00,10.00
1488416036,1.20,32,0.02,2396.00,0.00,12.00
1488416037,1.20,34,0.02,248.00,0.00,3.00
1488416038,1.18,43,0.02,1832.00,0.00,15.00
1488416039,1.25,26,0.02,1820.00,0.00,21.00
1488416040,1.23,33,0.02,2416.00,0.00,18.00
1488416041,1.18,37,0.02,1772.00,0.00,16.00
1488416042,1.09,25,0.02,3696.00,0.00,32.00
1488416043,1.23,27,0.02,2180.00,0.00,17.00
1488416044,1.27,30,0.02,992.00,0.00,8.00
1488416045,1.18,23,0.02,2248.00,0.00,26.00
1488416046,1.32,36,0.02,1308.00,0.00,14.00
1488416047,1.21,42,0.03,2208.00,0.00,19.00
1488416048,1.32,24,0.03,280.00,0.00,4.00
1488416049,1.23,22,0.03,2472.00,0.00,23.00
1488416050,1.30,31,0.03,1304.00,0.00,11.00
1488416051,1.20,29,0.03,3100.00,0.00,25.00
1488416052,1.25,28,0.03,1520.00,0.00,16.00
1488416053,1.32,33,0.03,988.00,0.00,5.00
1488416054,1.11,33,0.03,2064.00,0.00,21.00
1488416055,1.32,43,0.03,1476.00,0.00,13.00
1488416056,1.18,43,0.03,2112.00,0.00,22.00
1488416057,1.20,23,0.03,1100.00,0.00,12.00
1488416058,1.23,24,0.03,204.00,0.00,3.00
1488416059,1.32,36,0.03,1596.00,0.00,16.00
1488416060,1.25,22,0.03,1644.00,0.00,17.00
1488416061,1.27,24,0.03,948.00,0.00,11.00
1488416062,1.32,27,0.03,1212.00,0.00,9.00
1488416063,1.23,23,0.03,1392.00,0.00,8.00
1488416064,1.18,27,0.04,2016.00,0.00,19.00
1488416065,1.25,32,0.04,2548.00,0.00,19.00
1488416066,1.25,35,0.04,764.00,0.00,5.00
1488416067,1.18,40,0.04,1964.00,0.00,18.00
1488416068,1.14,23,0.04,2652.00,0.00,19.00
1488416069,1.32,26,0.04,1032.00,0.00,7.00
1488416070,2.07,33,0.20,36.00,0.00,2.00
1488416071,2.27,33,0.20,0.00,0.00,0.00
1488416072,2.09,33,0.21,0.00,0.00,0.00
1488416073,2.00,33,0.21,0.00,0.00,0.00
1488416074,2.00,33,0.21,0.00,0.00,0.00
1488416075,1.98,33,0.21,0.00,0.00,0.00
1488416076,2.00,33,0.21,0.00,0.00,0.00
1488416077,1.95,33,0.22,0.00,0.00,0.00
1488416078,1.98,33,0.22,0.00,0.00,0.00
1488416079,1.95,33,0.22,0.00,0.00,0.00
1488416080,2.02,34,0.22,4.00,0.00,0.00
1488416081,2.27,34,0.22,0.00,0.00,0.00
1488416082,2.20,34,0.22,0.00,0.00,0.00
1488416083,2.05,35,0.23,12.00,0.00,0.00
1488416084,1.98,36,0.23,20.00,0.00,0.00
1488416085,2.30,36,0.23,0.00,0.00,0.00
1488416086,1.95,36,0.23,0.00,0.00,0.00
1488416087,2.02,37,0.23,0.00,0.00,0.00
1488416088,2.09,37,0.23,0.00,0.00,0.00
1488416089,2.02,37,0.24,0.00,0.00,0.00
1488416090,1.91,37,0.24,0.00,0.00,0.00
1488416091,2.25,38,0.24,0.00,0.00,0.00
1488416092,2.09,38,0.24,0.00,0.00,0.00
1488416093,2.04,38,0.24,0.00,0.00,0.00
1488416094,2.05,38,0.25,0.00,0.00,0.00
1488416095,1.98,38,0.25,0.00,0.00,0.00
1488416096,2.05,38,0.25,0.00,0.00,0.00
1488416097,2.00,38,0.25,0.00,0.00,0.00
1488416098,2.00,38,0.25,0.00,0.00,0.00
1488416099,2.05,38,0.25,0.00,0.00,0.00
1488416100,2.02,38,0.25,0.00,0.00,0.00
1488416101,2.07,38,0.26,0.00,0.00,0.00
1488416102,2.09,39,0.26,8.00,0.00,0.00
1488416103,2.16,40,0.26,8.00,0.00,0.00
1488416104,2.27,40,0.26,0.00,0.00,0.00
1488416105,2.27,41,0.27,0.00,0.00,0.00
1488416106,2.25,41,0.27,0.00,0.00,0.00
1488416107,1.98,41,0.27,0.00,0.00,0.00
1488416108,2.05,41,0.27,0.00,0.00,0.00
1488416109,2.05,43,0.27,8.00,0.00,0.00
1488416110,2.27,43,0.27,0.00,0.00,0.00
1488416111,2.09,43,0.27,4.00,0.00,0.00
1488416112,2.11,43,0.28,0.00,60.00,0.00
1488416113,2.27,43,0.28,0.00,3232.00,17.00
1488416114,2.27,43,0.28,0.00,3508.00,28.00
1488416115,2.27,43,0.28,0.00,3452.00,0.00
1488416116,2.27,43,0.28,0.00,0.00,0.00
1488416117,2.27,43,0.28,0.00,1000.00,0.00
1488416118,2.27,43,0.28,0.00,2892.00,30.00
1488416119,2.27,43,0.28,0.00,3764.00,7.00
1488416120,2.27,43,0.28,0.00,2832.00,0.00
1488416121,2.25,43,0.28,0.00,0.00,0.00
1488416122,2.29,43,0.28,0.00,0.00,0.00
1488416123,2.27,43,0.28,0.00,2736.00,0.00
1488416124,2.25,43,0.28,0.00,3504.00,40.00
1488416125,2.30,43,0.28,0.00,4216.00,13.00
1488416126,2.27,43,0.28,0.00,0.00,0.00
1488416127,2.25,43,0.28,0.00,1572.00,0.00
1488416128,2.29,43,0.28,0.00,3276.00,39.00
1488416129,2.27,43,0.28,0.00,3708.00,13.00
1488416130,2.27,43,0.28,0.00,1788.00,0.00
1488416131,2.27,43,0.28,0.00,0.00,0.00
1488416132,2.27,43,0.28,0.00,1020.00,0.00
1488416133,2.27,43,0.28,0.00,2952.00,36.00
1488416134,2.27,43,0.28,0.00,3788.00,15.00
1488416135,2.27,43,0.28,0.00,2540.00,0.00
1488416136,2.25,43,0.28,0.00,0.00,0.00
1488416137,2.30,43,0.28,0.00,1148.00,0.00
1488416138,2.27,43,0.28,0.00,3028.00,39.00
1488416139,2.27,43,0.28,0.00,3784.00,13.00
1488416140,2.27,43,0.28,0.00,2400.00,0.00
1488416141,2.27,43,0.28,0.00,0.00,0.00
1488416142,2.27,43,0.28,0.00,1220.00,0.00
1488416143,2.27,43,0.28,0.00,3028.00,35.00
1488416144,2.25,43,0.28,0.00,3724.00,13.00
1488416145,2.29,43,0.28,0.00,2200.00,0.00
1488416146,2.27,43,0.28,0.00,0.00,0.00
1488416147,2.27,43,0.28,0.00,1644.00,0.00
1488416148,2.27,43,0.28,0.00,3556.00,36.00
1488416149,2.25,43,0.28,0.00,3792.00,13.00
1488416150,2.27,43,0.28,0.00,1812.00,0.00
1488416151,2.27,43,0.28,0.00,0.00,0.00
1488416152,2.30,43,0.28,0.00,1460.00,0.00
1488416153,2.23,43,0.28,0.00,3264.00,35.00
1488416154,2.25,43,0.28,0.00,3672.00,10.00
1488416155,2.30,43,0.28,0.00,2372.00,0.00
1488416156,2.27,43,0.28,0.00,0.00,0.00
1488416157,2.27,43,0.28,0.00,1376.00,0.00
